time,signal_time,cycle,gross_mult,realized_gross_mult,net_mult,pnl
2026-05-28 14:10:00+00:00,2026-05-28 14:05:00+00:00,USDT@okx -> DOGE@okx -> DOGE@binance -> USDT@binance,1.0005137690094532,0.9997961264016308,0.9997961264016308,-0.20468675191960425
2026-05-28 14:15:00+00:00,2026-05-28 14:10:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008613264427217,1.0,1.0,0.0
2026-05-28 14:20:00+00:00,2026-05-28 14:15:00+00:00,USDT@okx -> DOGE@okx -> DOGE@bybit -> USDT@bybit,1.00081127674678,1.0001018433649047,1.0001018433649047,0.1022474844168543
2026-05-28 14:25:00+00:00,2026-05-28 14:20:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004299226139295,1.0,1.0,0.0
2026-05-28 14:30:00+00:00,2026-05-28 14:25:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0004729623206685,1.0006313131313131,1.0006313131313131,0.633824668079696
2026-05-28 14:35:00+00:00,2026-05-28 14:30:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008580008580008,1.0004290004290004,1.0004290004290004,0.43073430146072844
2026-05-28 14:40:00+00:00,2026-05-28 14:35:00+00:00,USDT@okx -> ADA@okx -> ADA@bybit -> USDT@bybit,1.0008583690987123,0.9995706311721769,0.9995706311721769,-0.43112268361318223
2026-05-28 14:45:00+00:00,2026-05-28 14:40:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004295532646048,0.9991408934707904,0.9991408934707904,-0.8625787095075592
2026-05-28 14:50:00+00:00,2026-05-28 14:45:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.000859845227859,1.0004301075268818,1.0004301075268818,0.43180875698751625
2026-05-28 14:55:00+00:00,2026-05-28 14:50:00+00:00,USDT@bybit -> LINK@bybit -> LINK@binance -> USDT@binance,1.000449185850646,0.999887867234806,0.999887867234806,-0.11258113263861877
2026-05-28 15:00:00+00:00,2026-05-28 14:55:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008613264427217,1.0,1.0,0.0
2026-05-28 15:05:00+00:00,2026-05-28 15:00:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.000587314017228,1.0001961553550414,1.0001961553550414,0.19693748190646287
2026-05-28 15:10:00+00:00,2026-05-28 15:05:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004321521175454,1.0004329004329005,1.0004329004329005,0.4346350547647276
2026-05-28 15:15:00+00:00,2026-05-28 15:10:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004329004329005,1.0,1.0,0.0
2026-05-28 15:20:00+00:00,2026-05-28 15:15:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.001179013558656,1.0,1.0,0.0
2026-05-28 15:25:00+00:00,2026-05-28 15:20:00+00:00,USDT@binance -> SOL@binance -> SOL@bybit -> USDT@bybit,1.0004949269982677,1.0,1.0,0.0
2026-05-28 15:30:00+00:00,2026-05-28 15:25:00+00:00,USDT@bybit -> LINK@bybit -> LINK@binance -> USDT@binance,1.0003377617653681,0.9997747747747747,0.9997747747747747,-0.22613748648923224
2026-05-28 15:35:00+00:00,2026-05-28 15:30:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@binance -> USDT@binance,1.0005095281769083,0.9997964790882263,0.9997964790882263,-0.20434065864724293
2026-05-28 15:40:00+00:00,2026-05-28 15:35:00+00:00,USDT@okx -> LTC@okx -> LTC@binance -> USDT@binance,1.0007798791187366,0.9999999999999999,0.9999999999999999,-1.114672123711458e-13
2026-05-28 15:45:00+00:00,2026-05-28 15:40:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004286326618088,1.0008580008580008,1.0008580008580008,0.8614392039445565
2026-05-28 15:50:00+00:00,2026-05-28 15:45:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0008580008580008,1.0,1.0,0.0
2026-05-28 15:55:00+00:00,2026-05-28 15:50:00+00:00,USDT@okx -> AVAX@okx -> AVAX@bybit -> USDT@bybit,1.0004522328999434,1.000225988700565,1.000225988700565,0.22691379347287916
2026-05-28 16:00:00+00:00,2026-05-28 15:55:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008583690987123,1.0008631851532153,1.0008631851532153,0.8667382196780863
2026-05-28 16:05:00+00:00,2026-05-28 16:00:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008631851532153,1.0004306632213609,1.0004306632213609,0.4324732563820389
2026-05-28 16:10:00+00:00,2026-05-28 16:05:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004306632213609,1.0,1.0,0.0
2026-05-28 16:15:00+00:00,2026-05-28 16:10:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0006088897909478,0.9999999999999999,0.9999999999999999,-1.1149371966165812e-13
2026-05-28 16:20:00+00:00,2026-05-28 16:15:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004278990158324,1.0004266211604096,1.0004266211604096,0.42843265727170154
2026-05-28 16:25:00+00:00,2026-05-28 16:20:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004266211604096,1.0004278990158324,1.0004278990158324,0.429734271249823
2026-05-28 16:30:00+00:00,2026-05-28 16:25:00+00:00,USDT@okx -> ADA@okx -> ADA@bybit -> USDT@bybit,1.0008561643835616,0.9999999999999999,0.9999999999999999,-1.115032472284883e-13
2026-05-28 16:35:00+00:00,2026-05-28 16:30:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0007818608287726,0.9997768355277841,0.9997768355277841,-0.2241312129741632
2026-05-28 16:40:00+00:00,2026-05-28 16:35:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.000427533133818,1.0,1.0,0.0
2026-05-28 16:45:00+00:00,2026-05-28 16:40:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0003860258637327,1.0001927525057825,1.0001927525057825,0.19358318277104605
2026-05-28 16:50:00+00:00,2026-05-28 16:45:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004264392324094,1.0004260758414998,1.0004260758414998,0.4279202856986001
2026-05-28 16:55:00+00:00,2026-05-28 16:50:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@binance -> USDT@binance,1.0007045797684953,1.0001005530417295,1.0001005530417295,0.10099262971977742
2026-05-28 17:00:00+00:00,2026-05-28 16:55:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004264392324094,0.9995726495726496,0.9995726495726496,-0.42922299223340094
2026-05-28 17:05:00+00:00,2026-05-28 17:00:00+00:00,USDT@binance -> AVAX@binance -> AVAX@bybit -> USDT@bybit,1.000447677672076,1.0002229654403565,1.0002229654403565,0.2239328605408705
2026-05-28 17:10:00+00:00,2026-05-28 17:05:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004260758414998,0.9991482112436116,0.9991482112436116,-0.8555036395340101
2026-05-28 17:15:00+00:00,2026-05-28 17:10:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008525149190113,1.0004262574595055,1.0004262574595055,0.4280800180942084
2026-05-28 17:20:00+00:00,2026-05-28 17:15:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@binance -> USDT@binance,1.0004461298237788,1.0,1.0,0.0
2026-05-28 17:25:00+00:00,2026-05-28 17:20:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.000578927055191,1.0003860258637327,1.0003860258637327,0.3876929281800534
2026-05-28 17:30:00+00:00,2026-05-28 17:25:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.000853970964987,1.0008536064874092,1.0008536064874092,0.8573259067379555
2026-05-28 17:35:00+00:00,2026-05-28 17:30:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008536064874092,1.0,1.0,0.0
2026-05-28 17:40:00+00:00,2026-05-28 17:35:00+00:00,USDT@okx -> AVAX@okx -> AVAX@bybit -> USDT@bybit,1.0004454839068941,1.0002228412256269,1.0002228412256269,0.22383131639776396
2026-05-28 17:45:00+00:00,2026-05-28 17:40:00+00:00,USDT@binance -> LINK@binance -> LINK@bybit -> USDT@bybit,1.0004437541601954,1.000110643947776,1.000110643947776,0.11113801897166195
2026-05-28 17:50:00+00:00,2026-05-28 17:45:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004257130693912,1.0,1.0,0.0
2026-05-28 17:55:00+00:00,2026-05-28 17:50:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.000443360673908,0.9999999999999999,0.9999999999999999,-1.1151929704887625e-13
2026-05-28 18:00:00+00:00,2026-05-28 17:55:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.0004529763671295,0.9998596140947449,0.9998596140947449,-0.14101434686878572
2026-05-28 18:05:00+00:00,2026-05-28 18:00:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005761474937584,1.0003846153846154,1.0003846153846154,0.38633170301280884
2026-05-28 18:10:00+00:00,2026-05-28 18:05:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0008453085376163,0.9995780590717299,0.9995780590717299,-0.4238401101280951
2026-05-28 18:15:00+00:00,2026-05-28 18:10:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004221190375686,1.0004217629692111,1.0004217629692111,0.42364347405824937
2026-05-28 18:20:00+00:00,2026-05-28 18:15:00+00:00,USDT@okx -> DOGE@okx -> DOGE@binance -> USDT@binance,1.0004988028731046,1.0,1.0,0.0
2026-05-28 18:25:00+00:00,2026-05-28 18:20:00+00:00,USDT@okx -> LINK@okx -> LINK@binance -> USDT@binance,1.0003309066843151,1.0,1.0,0.0
2026-05-28 18:30:00+00:00,2026-05-28 18:25:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004231908590773,1.0,1.0,0.0
2026-05-28 18:35:00+00:00,2026-05-28 18:30:00+00:00,USDT@binance -> AVAX@binance -> AVAX@bybit -> USDT@bybit,1.0005543851868277,1.0001111358079575,1.0001111358079575,0.11163603482347695
2026-05-28 18:40:00+00:00,2026-05-28 18:35:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005782575173476,1.0001928640308582,1.0001928640308582,0.1937342728916001
2026-05-28 18:45:00+00:00,2026-05-28 18:40:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004239084357778,1.0004237288135593,1.0004237288135593,0.42564897388589257
2026-05-28 18:50:00+00:00,2026-05-28 18:45:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.00044120891242,1.000440722785368,1.000440722785368,0.44273871452976243
2026-05-28 18:55:00+00:00,2026-05-28 18:50:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.000440722785368,1.0004410629617377,1.0004410629617377,0.44309997447982435
2026-05-28 19:00:00+00:00,2026-05-28 18:55:00+00:00,USDT@binance -> AVAX@binance -> AVAX@bybit -> USDT@bybit,1.000667556742323,1.0,1.0,0.0
2026-05-28 19:05:00+00:00,2026-05-28 19:00:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004242681374629,0.9999999999999999,0.9999999999999999,-1.1153996916501386e-13
2026-05-28 19:10:00+00:00,2026-05-28 19:05:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0007719027402548,1.0001928640308582,1.0001928640308582,0.19376330320858734
2026-05-28 19:15:00+00:00,2026-05-28 19:10:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004246284501062,0.9999999999999999,0.9999999999999999,-1.1154212036981935e-13
2026-05-28 19:20:00+00:00,2026-05-28 19:15:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004246284501062,1.0,1.0,0.0
2026-05-28 19:25:00+00:00,2026-05-28 19:20:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.000577478344562,1.0003850596842512,1.0003850596842512,0.3868625735339138
2026-05-28 19:30:00+00:00,2026-05-28 19:25:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.000442233278054,0.9998892212252133,0.9998892212252133,-0.11130173808843197
2026-05-28 19:35:00+00:00,2026-05-28 19:30:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004249893752657,1.0,1.0,0.0
2026-05-28 19:40:00+00:00,2026-05-28 19:35:00+00:00,USDT@bybit -> BNB@bybit -> BNB@okx -> USDT@okx,1.0004685303763863,1.0001562255897516,1.0001562255897516,0.15696135909244546
2026-05-28 19:45:00+00:00,2026-05-28 19:40:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0001928268414964,1.0001927525057825,1.0001927525057825,0.19366332993187443
2026-05-28 19:50:00+00:00,2026-05-28 19:45:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.000447878177136,1.0001119695442842,1.0001119695442842,0.11250080864646524
2026-05-28 19:55:00+00:00,2026-05-28 19:50:00+00:00,USDT@bybit -> SOL@bybit -> SOL@binance -> USDT@binance,1.0003641660597231,1.0,1.0,0.0
2026-05-28 20:00:00+00:00,2026-05-28 19:55:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.0002224199288254,1.0002226923505178,1.0002226923505178,0.22375146912382493
2026-05-28 20:05:00+00:00,2026-05-28 20:00:00+00:00,USDT@bybit -> SOL@bybit -> SOL@okx -> USDT@okx,1.000243783520234,0.9998780041478589,0.9998780041478589,-0.12257879068540513
2026-05-28 20:10:00+00:00,2026-05-28 20:05:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@binance -> USDT@binance,1.000604351329573,1.0,1.0,0.0
2026-05-28 20:15:00+00:00,2026-05-28 20:10:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004258943781943,1.0,1.0,0.0
2026-05-28 20:20:00+00:00,2026-05-28 20:15:00+00:00,USDT@okx -> DOGE@okx -> DOGE@binance -> USDT@binance,1.0004008819402688,1.0,1.0,0.0
2026-05-28 20:25:00+00:00,2026-05-28 20:20:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0003858024691357,1.000385505011565,1.000385505011565,0.3873423629021843
2026-05-28 20:30:00+00:00,2026-05-28 20:25:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004248088360237,0.9999999999999999,0.9999999999999999,-1.1155574504203708e-13
2026-05-28 20:35:00+00:00,2026-05-28 20:30:00+00:00,USDT@binance -> AVAX@binance -> AVAX@okx -> USDT@okx,1.0005582226191805,1.0001116320607277,1.0001116320607277,0.11216843308815609
2026-05-28 20:40:00+00:00,2026-05-28 20:35:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004242681374629,1.0004237288135593,1.0004237288135593,0.425769508664437
2026-05-28 20:45:00+00:00,2026-05-28 20:40:00+00:00,USDT@binance -> AVAX@binance -> AVAX@bybit -> USDT@bybit,1.0004461795872839,0.9998884675440554,0.9998884675440554,-0.112074349475634
2026-05-28 20:50:00+00:00,2026-05-28 20:45:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004239084357778,1.0004240882103477,1.0004240882103477,0.4261439397641018
2026-05-28 20:55:00+00:00,2026-05-28 20:50:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004240882103477,1.0004246284501062,1.0004246284501062,0.42670489357024055
2026-05-28 21:00:00+00:00,2026-05-28 20:55:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.000447677672076,1.0003358334266204,1.0003358334266204,0.3374899904333903
2026-05-28 21:05:00+00:00,2026-05-28 21:00:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004249893752657,0.9995757318625371,0.9995757318625371,-0.4263752413433708
2026-05-28 21:10:00+00:00,2026-05-28 21:05:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004244482173175,1.0,1.0,0.0
2026-05-28 21:15:00+00:00,2026-05-28 21:10:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.0004458811726675,1.0002229654403565,1.0002229654403565,0.22406327900134848
2026-05-28 21:20:00+00:00,2026-05-28 21:15:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.000299431080946,0.9999001298312195,0.9999001298312195,-0.10036414787273526
2026-05-28 21:25:00+00:00,2026-05-28 21:20:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.000311429461227,1.0001713155476646,1.0001713155476646,0.17216119139970418
2026-05-28 21:30:00+00:00,2026-05-28 21:25:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004248088360237,1.0004246284501062,1.0004246284501062,0.42673180142438877
2026-05-28 21:35:00+00:00,2026-05-28 21:30:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004246284501062,1.0,1.0,0.0
2026-05-28 21:40:00+00:00,2026-05-28 21:35:00+00:00,USDT@bybit -> LINK@bybit -> LINK@binance -> USDT@binance,1.000551754579563,1.0,1.0,0.0
2026-05-28 21:45:00+00:00,2026-05-28 21:40:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004237288135593,0.9999999999999999,0.9999999999999999,-1.1157697716141814e-13
2026-05-28 21:50:00+00:00,2026-05-28 21:45:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0003852080123266,0.9998073959938365,0.9998073959938365,-0.1935662684005144
2026-05-28 21:55:00+00:00,2026-05-28 21:50:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004244482173175,0.9999999999999999,0.9999999999999999,-1.1157482814413846e-13
2026-05-28 22:00:00+00:00,2026-05-28 21:55:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0006,1.0,1.0,0.0
2026-05-28 22:05:00+00:00,2026-05-28 22:00:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008492569002123,0.9999999999999999,0.9999999999999999,-1.1157482814413846e-13
2026-05-28 22:10:00+00:00,2026-05-28 22:05:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@binance -> USDT@binance,1.0003347093607051,1.000111644523836,1.000111644523836,0.11220014613232701
2026-05-28 22:15:00+00:00,2026-05-28 22:10:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005783689994217,1.0001929756850636,1.0001929756850636,0.19393823406444038
2026-05-28 22:20:00+00:00,2026-05-28 22:15:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005791505791506,1.0005790387955993,1.0005790387955993,0.5819382297311653
2026-05-28 22:25:00+00:00,2026-05-28 22:20:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005790387955993,1.0003864734299517,1.0003864734299517,0.3884311175144781
2026-05-28 22:30:00+00:00,2026-05-28 22:25:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0008032128514057,1.0004019696512914,1.0004019696512914,0.40402144897218534
2026-05-28 22:35:00+00:00,2026-05-28 22:30:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005800464037122,1.000386697602475,1.000386697602475,0.38868706953807336
2026-05-28 22:40:00+00:00,2026-05-28 22:35:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.0004489841733077,1.0002247191011235,1.0002247191011235,0.2258839619173208
2026-05-28 22:45:00+00:00,2026-05-28 22:40:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.00038692203521,1.0005797101449274,1.0005797101449274,0.5827282428569937
2026-05-28 22:50:00+00:00,2026-05-28 22:45:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005797101449274,1.0001932740626207,1.0001932740626207,0.1942915523294064
2026-05-28 22:55:00+00:00,2026-05-28 22:50:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0004268032437047,0.9995730145175064,0.9995730145175064,-0.42924164001202625
2026-05-28 23:00:00+00:00,2026-05-28 22:55:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005804953560373,1.0001932367149757,1.0001932367149757,0.19424946796974807
2026-05-28 23:05:00+00:00,2026-05-28 23:00:00+00:00,USDT@bybit -> AVAX@bybit -> AVAX@okx -> USDT@okx,1.000448631673396,1.000224190113216,1.000224190113216,0.22536944775049414
2026-05-28 23:10:00+00:00,2026-05-28 23:05:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005794861889123,1.0,1.0,0.0
2026-05-28 23:15:00+00:00,2026-05-28 23:10:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004253509145045,0.9995744680851063,0.9995744680851063,-0.42777998239821263
2026-05-28 23:20:00+00:00,2026-05-28 23:15:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005794861889123,1.000193162062971,1.000193162062971,0.19417426707318639
2026-05-28 23:25:00+00:00,2026-05-28 23:20:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.000386398763524,1.0,1.0,0.0
2026-05-28 23:30:00+00:00,2026-05-28 23:25:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004248088360237,1.0,1.0,0.0
2026-05-28 23:35:00+00:00,2026-05-28 23:30:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004255319148936,1.0,1.0,0.0
2026-05-28 23:40:00+00:00,2026-05-28 23:35:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005799342741155,1.0001933488012373,1.0001933488012373,0.19436573821801684
2026-05-28 23:45:00+00:00,2026-05-28 23:40:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0003010839020474,1.0002010858636639,1.0002010858636639,0.2021474029033267
2026-05-28 23:50:00+00:00,2026-05-28 23:45:00+00:00,USDT@okx -> ADA@okx -> ADA@bybit -> USDT@bybit,1.0008532423208192,1.0,1.0,0.0
2026-05-28 23:55:00+00:00,2026-05-28 23:50:00+00:00,USDT@binance -> BNB@binance -> BNB@okx -> USDT@okx,1.0002820786059048,0.9999373276510404,0.9999373276510404,-0.06300446536587907
2026-05-29 00:00:00+00:00,2026-05-28 23:55:00+00:00,USDT@okx -> DOGE@okx -> DOGE@bybit -> USDT@bybit,1.0006026516673363,1.0001002707309736,1.0001002707309736,0.10080145883201176
2026-05-29 00:05:00+00:00,2026-05-29 00:00:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0005798221878623,1.0001934235976788,1.0001934235976788,0.19444932864159456
2026-05-29 00:10:00+00:00,2026-05-29 00:05:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004253509145045,1.0004253509145045,1.0004253509145045,0.4276148336922151
2026-05-29 00:15:00+00:00,2026-05-29 00:10:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.0005534034311012,1.0,1.0,0.0
2026-05-29 00:20:00+00:00,2026-05-29 00:15:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.00077384407042,0.9998066885752948,0.9998066885752948,-0.19434858602242536
2026-05-29 00:25:00+00:00,2026-05-29 00:20:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004246284501062,0.9999999999999999,0.9999999999999999,-1.11615805557538e-13
2026-05-29 00:30:00+00:00,2026-05-29 00:25:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0005009518084362,1.0001001903616873,1.0001001903616873,0.10072595938643723
2026-05-29 00:35:00+00:00,2026-05-29 00:30:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004248088360237,1.0,1.0,0.0
2026-05-29 00:40:00+00:00,2026-05-29 00:35:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0003867723844515,1.0003867723844515,1.0003867723844515,0.3888438883119224
2026-05-29 00:45:00+00:00,2026-05-29 00:40:00+00:00,USDT@binance -> ADA@binance -> ADA@okx -> USDT@okx,1.0004244482173175,1.0004248088360237,1.0004248088360237,0.42710057672885077
2026-05-29 00:50:00+00:00,2026-05-29 00:45:00+00:00,USDT@okx -> LINK@okx -> LINK@bybit -> USDT@bybit,1.00066401062417,1.000110778774787,1.000110778774787,0.11138113079420456
2026-05-29 00:55:00+00:00,2026-05-29 00:50:00+00:00,USDT@binance -> LTC@binance -> LTC@bybit -> USDT@bybit,1.0007741436036386,1.0001934235976788,1.0001934235976788,0.1944774866131909
2026-05-29 01:00:00+00:00,2026-05-29 00:55:00+00:00,USDT@okx -> ADA@okx -> ADA@binance -> USDT@binance,1.0004255319148936,1.0,1.0,0.0
2026-05-29 01:05:00+00:00,2026-05-29 01:00:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004249893752657,1.0,1.0,0.0
2026-05-29 01:10:00+00:00,2026-05-29 01:05:00+00:00,USDT@okx -> DOGE@okx -> DOGE@bybit -> USDT@bybit,1.0005997600959615,1.0001001001001002,1.0001001001001002,0.10064745280684047
2026-05-29 01:15:00+00:00,2026-05-29 01:10:00+00:00,USDT@bybit -> ADA@bybit -> ADA@binance -> USDT@binance,1.0004251700680273,0.9995744680851063,0.9995744680851063,-0.42786302905737067
2026-05-29 01:20:00+00:00,2026-05-29 01:15:00+00:00,USDT@okx -> LTC@okx -> LTC@bybit -> USDT@bybit,1.0005806077027288,1.000193461017605,1.000193461017605,0.19451254246129698
2026-05-29 01:25:00+00:00,2026-05-29 01:20:00+00:00,USDT@binance -> DOGE@binance -> DOGE@bybit -> USDT@bybit,1.0006024096385542,1.000703164239076,1.000703164239076,0.706999847579465
2026-05-29 01:30:00+00:00,2026-05-29 01:25:00+00:00,USDT@binance -> ADA@binance -> ADA@bybit -> USDT@bybit,1.0008525149190113,0.9995739241585003,0.9995739241585003,-0.4284301164126402
2026-05-29 01:35:00+00:00,2026-05-29 01:30:00+00:00,USDT@bybit -> LINK@bybit -> LINK@okx -> USDT@okx,1.0008881980681692,1.0003331112591607,1.0003331112591607,0.33493758834426596
2026-05-29 01:40:00+00:00,2026-05-29 01:35:00+00:00,USDT@bybit -> DOGE@bybit -> DOGE@okx -> USDT@okx,1.0005028663381272,0.9999999999999999,0.9999999999999999,-1.1163471635632666e-13
2026-05-29 01:45:00+00:00,2026-05-29 01:40:00+00:00,USDT@bybit -> ADA@bybit -> ADA@okx -> USDT@okx,1.0012771392081736,0.9995741056218058,0.9995741056218058,-0.4282436686404867
